Adj Close
19896.875
19904.25
19901.078125
19917.328125
19924.677734375
19935.583984375
19929.3671875
19915.78515625
19922.3046875
19938.3203125
19939.359375
19928.8671875
19925.71484375
19933.130859375
19938.9921875
19931.060546875
19923.912109375
19930.5625
19938.634765625
19937.326171875
19935.568359375
19942.203125
19934.740234375
19930.52734375
19930.6328125
19921.146484375
19904.8828125
19906.7109375
19909.51953125
19918.166015625
19924.71484375
19904.240234375
19898.8046875
19896.953125
19903.9609375
19898.603515625
19902.984375
19914.009765625
19906.85546875
19907.638671875
19911.46875
19913.544921875
19921.88671875
19923.576171875
19927.779296875
19927.126953125
19925.76953125
19920.21875
19919.576171875
19915.0859375
19923.314453125
19921.443359375
19919.09765625
19934.67578125
19937.115234375
19927.681640625
19918.890625
19924.958984375
19921.271484375
19930.119140625
19931.71875
19925.609375
19928.36328125
19938.9140625
19948.166015625
19946.6328125
19949.8984375
19959.1328125
19962.98046875
19960.66015625
19957.921875
19956.3125
19957.626953125
19950.318359375
19953.306640625
19957.990234375
19959.828125
19962.658203125
19968.2109375
19965.25390625
19956.982421875
19954.033203125
19960.130859375
19960.611328125
19953.318359375
19954.412109375
19955.55859375
19959.12109375
19958.875
19959.08203125
19956.623046875
19957.857421875
19967.10546875
19963.283203125
19965.73046875
19966.115234375
19965.953125
19955.419921875
19945.974609375
19945.58203125
19955.455078125
19956.71875
19966.75
19966.69921875
19959.330078125
19955.541015625
19956.537109375
19953.994140625
19948.509765625
19947.166015625
19951.798828125
19961.009765625
19959.44921875
19946.607421875
19960.0
19966.681640625
19970.384765625
19974.3671875
19975.798828125
19975.861328125
19977.72265625
19985.2421875
19983.935546875
19976.71875
19976.498046875
19973.0546875
19970.35546875
19973.541015625
19975.8671875
19975.53515625
19975.53515625
19978.576171875
19979.474609375
19991.095703125
19974.111328125
19979.876953125
19979.1953125
19981.861328125
19973.01953125
19959.732421875
19960.361328125
19967.203125
19972.765625
19973.09765625
19970.19140625
19971.03125
19967.71484375
19965.49609375
19953.544921875
19954.3984375
19951.859375
19949.603515625
19942.818359375
19948.732421875
19950.943359375
19952.482421875
19957.896484375
19955.625
19953.365234375
19959.248046875
19956.314453125
19958.01171875
19960.25
19962.1171875
19962.240234375
19963.12890625
19963.759765625
19963.630859375
19962.533203125
19959.646484375
19957.5703125
19954.685546875
19955.638671875
19951.3671875
19950.767578125
19948.623046875
19944.740234375
19945.900390625
19944.951171875
19934.673828125
19932.615234375
19929.134765625
19930.990234375
19929.466796875
19932.712890625
19928.8828125
19931.064453125
19930.306640625
19927.98828125
19931.38671875
19933.8125
19935.064453125
19939.939453125
19942.931640625
19945.513671875
19946.794921875
19946.318359375
19946.193359375
19945.67578125
19952.986328125
19953.630859375
19957.275390625
19952.7265625
19949.455078125
19950.1953125
19952.16796875
19954.02734375
19954.083984375
19952.923828125
19955.6796875
19953.29296875
19957.240234375
19956.94921875
19956.072265625
19954.01953125
19954.869140625
19955.203125
19954.556640625
19958.27734375
19960.4140625
19959.767578125
19964.1875
19968.962890625
19973.923828125
19972.990234375
19974.693359375
19977.37890625
19981.400390625
19979.708984375
19980.33203125
19984.33203125
19986.86328125
19988.23828125
19979.443359375
19977.90625
19978.08984375
19975.609375
19974.18359375
19976.76171875
19980.076171875
19983.720703125
19986.08984375
19986.14453125
19987.865234375
19993.94921875
19994.443359375
19992.8203125
19992.232421875
19985.345703125
19984.1640625
19976.869140625
19974.302734375
19977.0546875
19979.35546875
19979.447265625
19975.041015625
19972.62890625
19970.080078125
19971.544921875
19974.466796875
19975.193359375
19969.56640625
19970.353515625
19965.703125
19963.55859375
19966.634765625
19964.037109375
19964.935546875
19966.12890625
19964.822265625
19967.603515625
19964.3046875
19958.28125
19950.607421875
19949.595703125
19945.515625
19943.8515625
19945.26953125
19944.79296875
19943.30078125
19939.716796875
19938.537109375
19939.4296875
19941.056640625
19936.654296875
19940.17578125
19940.87890625
19944.73828125
19943.21484375
19943.4921875
19946.935546875
19950.98046875
19951.220703125
19956.265625
19960.50390625
19962.271484375
19957.44140625
19957.087890625
19961.783203125
19966.73828125
19968.412109375
19964.4375
19961.70703125
19968.34765625
19966.9140625
19967.29296875
19968.732421875
19968.69921875
19971.140625
19971.97265625
19969.068359375
19969.505859375
19969.3671875
19969.353515625
19966.85546875
19962.9765625
19963.34375
19960.65625
19964.0625
19965.2421875
19966.33984375
19963.892578125
19962.37109375
19965.064453125
19967.66015625
19971.369140625
19973.27734375
19967.630859375
19966.935546875
19960.34375
19964.4609375
19962.5703125
19963.607421875
19965.75
19969.64453125
19971.47265625
19973.23046875
19973.208984375
19970.9765625
19971.39453125
19979.712890625
19982.69921875
19982.53125
19988.98046875
19989.271484375
19985.0078125
19980.033203125
19981.43359375
19986.09765625
19987.56640625
19990.6796875
19988.623046875
19991.34375
19990.865234375
19989.865234375
19987.130859375
19985.55859375
19985.908203125
19985.666015625
