Date;BTC;Oil;DJI
2019-08-06;11478.1689453125;58.939998626708984;26029.51953125
2019-08-07;11941.96875;56.22999954223633;26007.0703125
2019-08-08;11966.4072265625;57.380001068115234;26378.189453125
2019-08-09;11862.9365234375;58.529998779296875;26287.439453125
2019-08-12;11382.6162109375;58.56999969482422;25896.439453125
2019-08-13;10895.830078125;61.29999923706055;26279.91015625
2019-08-14;10051.7041015625;59.47999954223633;25479.419921875
2019-08-15;10311.5458984375;58.22999954223633;25579.390625
2019-08-16;10374.3388671875;58.63999938964844;25886.009765625
2019-08-19;10916.0537109375;59.7400016784668;26135.7890625
2019-08-20;10763.232421875;60.029998779296875;25962.439453125
2019-08-21;10138.0498046875;60.29999923706055;26202.73046875
2019-08-22;10131.0556640625;59.91999816894531;26252.240234375
2019-08-23;10407.96484375;59.34000015258789;25628.900390625
2019-08-26;10370.8203125;58.70000076293945;25898.830078125
2019-08-27;10185.5;59.5099983215332;25777.900390625
2019-08-28;9754.4228515625;60.4900016784668;26036.099609375
2019-08-29;9510.2001953125;61.08000183105469;26362.25
2019-08-30;9598.173828125;60.43000030517578;26403.279296875
2019-09-03;10623.5400390625;58.2599983215332;26118.01953125
2019-09-04;10594.4931640625;60.70000076293945;26355.470703125
2019-09-05;10575.533203125;60.95000076293945;26728.150390625
2019-09-06;10353.302734375;61.540000915527344;26797.4609375
2019-09-09;10334.974609375;62.59000015258789;26835.509765625
2019-09-10;10115.9755859375;62.380001068115234;26909.4296875
2019-09-11;10178.3720703125;60.810001373291016;27137.0390625
2019-09-12;10410.126953125;60.380001068115234;27182.44921875
2019-09-13;10360.546875;60.220001220703125;27219.51953125
2019-09-16;10276.7939453125;69.0199966430664;27076.8203125
2019-09-17;10241.2724609375;64.55000305175781;27110.80078125
2019-09-18;10198.248046875;63.599998474121094;27147.080078125
2019-09-19;10266.4150390625;64.4000015258789;27094.7890625
2019-09-20;10181.6416015625;64.27999877929688;26935.0703125
2019-09-23;9729.32421875;64.7699966430664;26949.990234375
2019-09-24;8620.56640625;63.099998474121094;26807.76953125
2019-09-25;8486.9931640625;62.38999938964844;26970.7109375
2019-09-26;8118.9677734375;62.7400016784668;26891.119140625
2019-09-27;8251.845703125;61.90999984741211;26820.25
2019-09-30;8293.8681640625;60.779998779296875;26916.830078125
2019-10-01;8343.2763671875;58.88999938964844;26573.0390625
2019-10-02;8393.0419921875;57.689998626708984;26078.619140625
2019-10-03;8259.9921875;57.709999084472656;26201.0390625
2019-10-04;8205.939453125;58.369998931884766;26573.720703125
2019-10-07;8245.623046875;58.349998474121094;26478.01953125
2019-10-08;8228.783203125;58.2400016784668;26164.0390625
2019-10-09;8595.740234375;58.31999969482422;26346.009765625
2019-10-10;8586.4736328125;59.099998474121094;26496.669921875
2019-10-11;8321.7568359375;60.5099983215332;26816.58984375
2019-10-14;8374.6865234375;59.349998474121094;26787.359375
2019-10-15;8205.369140625;58.7400016784668;27024.80078125
2019-10-16;8047.52685546875;59.41999816894531;27001.98046875
2019-10-17;8103.9111328125;59.90999984741211;27025.880859375
2019-10-18;7973.20751953125;59.41999816894531;26770.19921875
2019-10-21;8243.720703125;58.959999084472656;26827.640625
2019-10-22;8078.203125;59.70000076293945;26788.099609375
2019-10-23;7514.671875;61.16999816894531;26833.94921875
2019-10-24;7493.48876953125;61.66999816894531;26805.529296875
2019-10-25;8660.7001953125;62.02000045776367;26958.060546875
2019-10-28;9256.1484375;61.56999969482422;27090.720703125
2019-10-29;9427.6875;61.59000015258789;27071.4609375
2019-10-30;9205.7265625;60.61000061035156;27186.689453125
2019-10-31;9199.5849609375;60.22999954223633;27046.23046875
2019-11-01;9261.1044921875;61.689998626708984;27347.359375
2019-11-04;9412.6123046875;62.130001068115234;27462.109375
2019-11-05;9342.52734375;62.959999084472656;27492.630859375
2019-11-06;9360.8798828125;61.7400016784668;27492.560546875
2019-11-07;9267.5615234375;62.290000915527344;27674.80078125
2019-11-08;8804.880859375;62.5099983215332;27681.240234375
2019-11-11;8757.7880859375;62.18000030517578;27691.490234375
2019-11-12;8815.662109375;62.060001373291016;27691.490234375
2019-11-13;8808.2626953125;62.369998931884766;27783.58984375
2019-11-14;8708.0947265625;62.279998779296875;27781.9609375
2019-11-15;8491.9921875;63.29999923706055;28004.890625
2019-11-18;8309.2861328125;62.439998626708984;28036.220703125
2019-11-19;8206.1455078125;60.90999984741211;27934.01953125
2019-11-20;8027.26806640625;62.400001525878906;27821.08984375
2019-11-21;7642.75;63.970001220703125;27766.2890625
2019-11-22;7296.57763671875;63.38999938964844;27875.619140625
2019-11-25;7146.1337890625;63.650001525878906;28066.470703125
2019-11-26;7218.37109375;64.2699966430664;28121.6796875
2019-11-27;7531.66357421875;64.05999755859375;28164.0
2019-11-29;7761.24365234375;62.43000030517578;28051.41015625
2019-12-02;7321.98828125;60.91999816894531;27783.0390625
2019-12-03;7320.1455078125;60.81999969482422;27502.810546875
2019-12-04;7252.03466796875;63.0;27649.779296875
2019-12-05;7448.3076171875;63.38999938964844;27677.7890625
2019-12-06;7546.99658203125;64.38999938964844;28015.060546875
2019-12-09;7400.8994140625;64.25;27909.599609375
2019-12-10;7278.11962890625;64.33999633789062;27881.720703125
2019-12-11;7217.42724609375;63.720001220703125;27911.30078125
2019-12-12;7243.13427734375;64.19999694824219;28132.05078125
2019-12-13;7269.6845703125;65.22000122070312;28135.380859375
2019-12-16;6932.48046875;65.33999633789062;28235.890625
2019-12-17;6640.51513671875;66.0999984741211;28267.16015625
2019-12-18;7276.802734375;66.16999816894531;28239.279296875
2019-12-19;7202.84423828125;66.54000091552734;28376.9609375
2019-12-20;7218.81640625;66.13999938964844;28455.08984375
2019-12-23;7355.62841796875;66.38999938964844;28551.529296875
2019-12-24;7322.5322265625;67.19999694824219;28515.44921875
2019-12-26;7238.966796875;67.91999816894531;28621.390625
2019-12-27;7290.08837890625;68.16000366210938;28645.259765625
2019-12-30;7292.9951171875;68.44000244140625;28462.140625
2019-12-31;7193.59912109375;66.0;28538.439453125
2020-01-02;6985.47021484375;66.25;28868.80078125
2020-01-03;7344.88427734375;68.5999984741211;28634.880859375
2020-01-06;7769.21923828125;68.91000366210938;28703.380859375
2020-01-07;8163.6923828125;68.2699966430664;28583.6796875
2020-01-08;8079.86279296875;65.44000244140625;28745.08984375
2020-01-09;7879.0712890625;65.37000274658203;28956.900390625
2020-01-10;8166.55419921875;64.9800033569336;28823.76953125
2020-01-13;8144.1943359375;64.19999694824219;28907.05078125
2020-01-14;8827.7646484375;64.48999786376953;28939.669921875
2020-01-15;8807.0107421875;64.0;29030.220703125
2020-01-16;8723.7861328125;64.62000274658203;29297.640625
2020-01-17;8929.0380859375;64.8499984741211;29348.099609375
2020-01-21;8745.89453125;64.58999633789062;29196.0390625
2020-01-22;8680.8759765625;63.209999084472656;29186.26953125
2020-01-23;8406.515625;62.040000915527344;29160.08984375
2020-01-24;8445.4345703125;60.689998626708984;28989.73046875
2020-01-27;8909.8193359375;59.31999969482422;28535.80078125
2020-01-28;9358.58984375;59.5099983215332;28722.849609375
2020-01-29;9316.6298828125;59.810001373291016;28734.44921875
2020-01-30;9508.9931640625;58.290000915527344;28859.439453125
2020-01-31;9350.529296875;58.15999984741211;28256.029296875
2020-02-03;9293.521484375;54.45000076293945;28399.810546875
2020-02-04;9180.962890625;53.959999084472656;28807.630859375
2020-02-05;9613.423828125;55.279998779296875;29290.849609375
2020-02-06;9729.8017578125;54.93000030517578;29379.76953125
2020-02-07;9795.943359375;54.470001220703125;29102.509765625
2020-02-10;9856.611328125;53.27000045776367;29276.8203125
2020-02-11;10208.236328125;54.0099983215332;29276.33984375
2020-02-12;10326.0546875;55.790000915527344;29551.419921875
2020-02-13;10214.3798828125;56.34000015258789;29423.310546875
2020-02-14;10312.1162109375;57.31999969482422;29398.080078125
2020-02-18;10141.99609375;57.75;29232.189453125
2020-02-19;9633.38671875;59.119998931884766;29348.029296875
2020-02-20;9608.4755859375;59.310001373291016;29219.98046875
2020-02-21;9686.44140625;58.5;28992.41015625
2020-02-24;9650.1748046875;56.29999923706055;27960.80078125
2020-02-25;9341.705078125;54.95000076293945;27081.359375
2020-02-26;8820.5224609375;53.43000030517578;26957.58984375
2020-02-27;8784.494140625;52.18000030517578;25766.640625
2020-02-28;8672.455078125;50.52000045776367;25409.359375
2020-03-02;8869.669921875;51.900001525878906;26703.3203125
2020-03-03;8787.7861328125;51.86000061035156;25917.41015625
2020-03-04;8755.24609375;51.130001068115234;27090.859375
2020-03-05;9078.7626953125;49.9900016784668;26121.279296875
2020-03-06;9122.5458984375;45.27000045776367;25864.779296875
2020-03-09;7923.64453125;34.36000061035156;23851.01953125
2020-03-10;7909.7294921875;37.220001220703125;25018.16015625
2020-03-11;7911.43017578125;35.790000915527344;23553.220703125
2020-03-12;4970.7880859375;33.220001220703125;21200.619140625
2020-03-13;5563.70703125;33.849998474121094;23185.619140625
2020-03-16;5014.47998046875;30.049999237060547;20188.51953125
2020-03-17;5225.62939453125;28.729999542236328;21237.380859375
2020-03-18;5238.4384765625;24.8799991607666;19898.919921875
2020-03-19;6191.19287109375;28.469999313354492;20087.189453125
2020-03-20;6198.7783203125;26.979999542236328;19173.98046875
2020-03-23;6416.31494140625;27.030000686645508;18591.9296875
2020-03-24;6734.8037109375;27.149999618530273;20704.91015625
2020-03-25;6681.06298828125;27.389999389648438;21200.55078125
2020-03-26;6716.4404296875;26.34000015258789;22552.169921875
2020-03-27;6469.79833984375;24.93000030517578;21636.779296875
2020-03-30;6429.841796875;22.760000228881836;22327.48046875
2020-03-31;6438.64453125;22.739999771118164;21917.16015625
2020-04-01;6606.7763671875;24.739999771118164;20943.509765625
2020-04-02;6793.62451171875;29.940000534057617;21413.439453125
2020-04-03;6733.38720703125;34.11000061035156;21052.529296875
2020-04-06;7271.78125;33.04999923706055;22679.990234375
2020-04-07;7176.41455078125;31.8700008392334;22653.859375
2020-04-08;7334.0986328125;32.84000015258789;23433.5703125
2020-04-09;7302.08935546875;31.479999542236328;23719.369140625
2020-04-13;6845.03759765625;31.739999771118164;23390.76953125
2020-04-14;6842.427734375;29.600000381469727;23949.759765625
2020-04-15;6642.10986328125;27.690000534057617;23504.349609375
2020-04-16;7116.80419921875;27.81999969482422;23537.6796875
2020-04-17;7096.1845703125;28.079999923706055;24242.490234375
2020-04-20;6881.95849609375;25.56999969482422;23650.439453125
2020-04-21;6880.3232421875;19.329999923706055;23018.880859375
2020-04-22;7117.20751953125;20.3700008392334;23475.8203125
2020-04-23;7429.724609375;21.329999923706055;23515.259765625
2020-04-24;7550.90087890625;21.440000534057617;23775.26953125
2020-04-27;7795.60107421875;19.989999771118164;24133.779296875
2020-04-28;7807.05859375;20.459999084472656;24101.55078125
2020-04-29;8801.0380859375;22.540000915527344;24633.859375
2020-04-30;8658.5537109375;25.270000457763672;24345.720703125
2020-05-01;8864.7666015625;26.440000534057617;23723.689453125
2020-05-04;8912.654296875;27.200000762939453;23749.759765625
2020-05-05;9003.0703125;30.969999313354492;23883.08984375
2020-05-06;9268.76171875;29.719999313354492;23664.640625
2020-05-07;9951.5185546875;29.459999084472656;23875.890625
2020-05-08;9842.666015625;30.969999313354492;24331.3203125
2020-05-11;8601.7958984375;29.6299991607666;24221.990234375
2020-05-12;8804.4775390625;29.979999542236328;23764.779296875
2020-05-13;9269.9873046875;29.190000534057617;23247.970703125
2020-05-14;9733.7216796875;31.1299991607666;23625.33984375
2020-05-15;9328.197265625;32.5;23685.419921875
2020-05-18;9726.5751953125;34.810001373291016;24597.369140625
2020-05-19;9729.0380859375;34.650001525878906;24206.859375
2020-05-20;9522.9814453125;35.75;24575.900390625
2020-05-21;9081.76171875;36.060001373291016;24474.119140625
2020-05-22;9182.5771484375;35.130001068115234;24465.16015625
2020-05-26;8835.052734375;36.16999816894531;24995.109375
2020-05-27;9181.017578125;34.7400016784668;25548.26953125
2020-05-28;9525.7509765625;35.290000915527344;25400.640625
2020-05-29;9439.1240234375;35.33000183105469;25383.109375
2020-06-01;10167.2685546875;38.31999969482422;25475.01953125
2020-06-02;9529.8037109375;39.56999969482422;25742.650390625
2020-06-03;9656.7177734375;39.790000915527344;26269.890625
2020-06-04;9800.63671875;39.9900016784668;26281.8203125
2020-06-05;9665.533203125;42.29999923706055;27110.98046875
2020-06-08;9771.4892578125;40.79999923706055;27572.439453125
2020-06-09;9795.7001953125;41.18000030517578;27272.30078125
2020-06-10;9870.0947265625;41.72999954223633;26989.990234375
2020-06-11;9321.78125;38.54999923706055;25128.169921875
2020-06-12;9480.84375;38.72999954223633;25605.5390625
2020-06-15;9450.7021484375;39.720001220703125;25763.16015625
2020-06-16;9538.0244140625;40.959999084472656;26289.98046875
2020-06-17;9480.2548828125;40.709999084472656;26119.609375
2020-06-18;9411.8408203125;41.5099983215332;26080.099609375
2020-06-19;9288.0185546875;42.189998626708984;25871.4609375
2020-06-22;9648.7177734375;43.08000183105469;26024.9609375
2020-06-23;9629.658203125;42.630001068115234;26156.099609375
2020-06-24;9313.6103515625;40.310001373291016;25445.939453125
2020-06-25;9264.8134765625;41.04999923706055;25745.599609375
2020-06-26;9162.91796875;41.02000045776367;25015.55078125
2020-06-29;9190.8544921875;41.709999084472656;25595.80078125
2020-06-30;9137.9931640625;41.150001525878906;25812.880859375
2020-07-01;9228.3251953125;42.029998779296875;25734.970703125
2020-07-02;9123.41015625;43.13999938964844;25827.359375
2020-07-06;9375.474609375;43.099998474121094;26287.029296875
2020-07-07;9252.27734375;43.08000183105469;25890.1796875
2020-07-08;9428.3330078125;43.290000915527344;26067.279296875
2020-07-09;9277.9677734375;42.349998474121094;25706.08984375
2020-07-10;9278.8076171875;43.2400016784668;26075.30078125
2020-07-13;9243.6142578125;42.720001220703125;26085.80078125
2020-07-14;9243.2138671875;42.900001525878906;26642.58984375
2020-07-15;9192.8369140625;43.790000915527344;26870.099609375
2020-07-16;9132.2275390625;43.369998931884766;26734.7109375
2020-07-17;9151.392578125;43.13999938964844;26671.94921875
2020-07-20;9164.2314453125;43.279998779296875;26680.869140625
2020-07-21;9374.8876953125;44.31999969482422;26840.400390625
2020-07-22;9525.36328125;44.290000915527344;27005.83984375
2020-07-23;9581.072265625;43.310001373291016;26652.330078125
2020-07-24;9536.892578125;43.34000015258789;26469.890625
2020-07-27;10990.873046875;43.40999984741211;26584.76953125
2020-07-28;10912.8232421875;43.220001220703125;26379.279296875
2020-07-29;11100.4677734375;43.75;26539.5703125
2020-07-30;11111.2138671875;42.939998626708984;26313.650390625
2020-07-31;11323.466796875;43.29999923706055;26428.3203125
2020-08-03;11246.3486328125;44.150001525878906;26664.400390625
2020-08-04;11205.892578125;44.43000030517578;26828.470703125
