Date;Open;High;Low;Close;Adj Close;Volume
15/08/2000;11175.049805;11175.049805;11046.120117;11067.000000;11067.000000;1551900
16/08/2000;11068.830078;11088.969727;10961.139648;11008.389648;11008.389648;1625500
17/08/2000;11010.950195;11091.540039;10984.400391;11055.639648;11055.639648;1775700
18/08/2000;11051.200195;11082.379883;11006.190430;11046.480469;11046.480469;1648700
21/08/2000;11058.849609;11106.190430;11027.070313;11079.809570;11079.809570;1473000
22/08/2000;11082.200195;11189.700195;11081.280273;11139.150391;11139.150391;1468100
23/08/2000;11130.549805;11172.299805;11059.669922;11144.650391;11144.650391;1456500
24/08/2000;11143.910156;11197.759766;11120.099609;11182.740234;11182.740234;1439700
25/08/2000;11182.740234;11210.940430;11155.629883;11192.629883;11192.629883;1279200
28/08/2000;11194.480469;11319.059570;11188.929688;11252.839844;11252.839844;1667100
29/08/2000;11249.269531;11256.169922;11196.599609;11215.099609;11215.099609;1493000
30/08/2000;11209.009766;11210.290039;11096.349609;11103.009766;11103.009766;1464900
31/08/2000;11105.230469;11310.549805;11104.860352;11215.099609;11215.099609;1833200
01/09/2000;11219.540039;11313.599609;11219.540039;11238.780273;11238.780273;1251400
05/09/2000;11221.759766;11301.669922;11184.769531;11260.610352;11260.610352;1745000
06/09/2000;11253.580078;11401.190430;11253.209961;11310.639648;11310.639648;2247600
07/09/2000;11316.009766;11323.870117;11223.240234;11259.870117;11259.870117;2222200
08/09/2000;11261.719727;11261.719727;11191.049805;11220.650391;11220.650391;1816200
11/09/2000;11219.540039;11286.129883;11139.259766;11195.490234;11195.490234;1601200
12/09/2000;11197.709961;11255.799805;11113.730469;11233.230469;11233.230469;1720300
13/09/2000;11225.030273;11231.009766;11140.740234;11182.179688;11182.179688;2162100
14/09/2000;11189.580078;11208.070313;11069.339844;11087.469727;11087.469727;2188100
15/09/2000;11087.839844;11110.040039;10916.919922;10927.000000;10927.000000;2912700
18/09/2000;10926.419922;10935.580078;10798.169922;10808.519531;10808.519531;1989500
19/09/2000;10812.219727;10839.139648;10761.910156;10789.290039;10789.290039;2140800
20/09/2000;10794.469727;10824.059570;10567.320313;10687.919922;10687.919922;2437800
21/09/2000;10680.519531;10783.370117;10660.540039;10765.519531;10765.519531;1861700
22/09/2000;10678.299805;10858.099609;10621.700195;10847.370117;10847.370117;4873700
25/09/2000;10847.370117;10897.309570;10783.000000;10808.150391;10808.150391;2599200
26/09/2000;10806.299805;10813.240234;10615.780273;10631.320313;10631.320313;3217700
27/09/2000;10631.320313;10678.669922;10579.519531;10628.360352;10628.360352;2716600
28/09/2000;10629.839844;10856.250000;10623.179688;10824.059570;10824.059570;2331900
29/09/2000;10821.400391;10821.400391;10650.549805;10650.919922;10650.919922;2363600
02/10/2000;10659.059570;10721.219727;10631.320313;10700.129883;10700.129883;2150900
03/10/2000;10709.839844;10857.730469;10709.839844;10719.740234;10719.740234;2596000
04/10/2000;10723.330078;10849.959961;10713.620117;10784.480469;10784.480469;2643800
05/10/2000;10783.719727;10843.299805;10722.700195;10724.919922;10724.919922;2174000
06/10/2000;10726.759766;10779.849609;10518.849609;10596.540039;10596.540039;2378600
09/10/2000;10596.910156;10641.309570;10546.230469;10568.429688;10568.429688;1677700
10/10/2000;10569.169922;10623.549805;10488.889648;10524.400391;10524.400391;2120700
11/10/2000;10521.070313;10566.580078;10350.889648;10413.790039;10413.790039;3245200
12/10/2000;10424.139648;10460.400391;10023.490234;10034.580078;10034.580078;3671300
13/10/2000;10031.620117;10208.089844;10014.240234;10192.179688;10192.179688;3004100
16/10/2000;10184.780273;10272.089844;10177.759766;10238.799805;10238.799805;2702200
17/10/2000;10242.870117;10293.919922;10026.450195;10089.709961;10089.709961;2531400
18/10/2000;10085.990234;10085.990234;9654.639648;9975.019531;9975.019531;3724100
19/10/2000;10014.610352;10142.980469;10014.610352;10142.980469;10142.980469;3437100
20/10/2000;10141.129883;10229.549805;10067.509766;10226.589844;10226.589844;3197500
23/10/2000;10230.290039;10361.250000;10216.230469;10271.719727;10271.719727;3391800
24/10/2000;10273.570313;10439.309570;10273.570313;10393.070313;10393.070313;2749900
25/10/2000;10395.660156;10461.969727;10306.589844;10326.480469;10326.480469;3124900
26/10/2000;10326.480469;10454.849609;10265.059570;10380.120117;10380.120117;2771200
27/10/2000;10381.599609;10590.620117;10380.860352;10590.620117;10590.620117;3777400
30/10/2000;10588.059570;10869.519531;10578.490234;10835.769531;10835.769531;2660400
31/10/2000;10835.389648;10995.410156;10812.259766;10971.139648;10971.139648;2818000
01/11/2000;10966.209961;10993.509766;10838.040039;10899.469727;10899.469727;2497200
02/11/2000;10903.169922;10946.490234;10869.900391;10880.509766;10880.509766;2504400
03/11/2000;10883.169922;10883.169922;10756.900391;10817.950195;10817.950195;1952800
06/11/2000;10820.599609;11006.500000;10809.980469;10977.209961;10977.209961;1868600
07/11/2000;10978.719727;10996.549805;10926.019531;10952.179688;10952.179688;1711500
08/11/2000;10954.339844;11002.230469;10903.269531;10907.059570;10907.059570;2647000
09/11/2000;10902.110352;10902.110352;10618.490234;10834.250000;10834.250000;2528900
10/11/2000;10813.780273;10813.780273;10602.570313;10602.950195;10602.950195;2739100
13/11/2000;10595.349609;10595.730469;10369.740234;10517.250000;10517.250000;2980200
14/11/2000;10528.250000;10728.360352;10528.250000;10681.059570;10681.059570;2270800
15/11/2000;10681.209961;10799.370117;10635.940430;10707.599609;10707.599609;1898500
16/11/2000;10705.330078;10757.660156;10639.349609;10656.030273;10656.030273;1752800
17/11/2000;10657.129883;10762.589844;10565.790039;10629.870117;10629.870117;2216800
20/11/2000;10624.179688;10624.280273;10449.280273;10462.650391;10462.650391;2031700
21/11/2000;10465.570313;10569.009766;10415.250000;10494.500000;10494.500000;1914200
22/11/2000;10484.259766;10493.269531;10371.639648;10399.320313;10399.320313;2046300
24/11/2000;10403.870117;10508.150391;10397.049805;10470.230469;10470.230469;879800
27/11/2000;10479.330078;10626.839844;10479.330078;10546.070313;10546.070313;2033200
28/11/2000;10537.860352;10613.940430;10489.570313;10507.580078;10507.580078;2350200
29/11/2000;10502.740234;10646.169922;10480.830078;10629.110352;10629.110352;2356200
30/11/2000;10610.530273;10610.530273;10292.389648;10414.490234;10414.490234;3622900
01/12/2000;10416.759766;10524.450195;10348.700195;10373.540039;10373.540039;3017300
04/12/2000;10377.330078;10604.459961;10319.309570;10560.950195;10560.950195;2614000
05/12/2000;10576.780273;10917.299805;10576.780273;10898.719727;10898.719727;2916200
06/12/2000;10896.139648;10896.139648;10620.860352;10664.379883;10664.379883;3125700
07/12/2000;10644.660156;10689.019531;10583.230469;10617.360352;10617.360352;2494000
08/12/2000;10632.139648;10803.540039;10631.860352;10712.910156;10712.910156;2750800
11/12/2000;10719.360352;10792.160156;10670.059570;10725.799805;10725.799805;2564500
12/12/2000;10725.799805;10856.250000;10703.809570;10768.269531;10768.269531;2381000
13/12/2000;10777.950195;10915.400391;10772.540039;10794.440430;10794.440430;2394300
14/12/2000;10794.820313;10798.990234;10615.839844;10674.990234;10674.990234;1934300
15/12/2000;10647.980469;10653.379883;10434.589844;10434.959961;10434.959961;4794600
18/12/2000;10433.339844;10679.919922;10433.339844;10645.419922;10645.419922;2175200
19/12/2000;10643.139648;10784.580078;10582.849609;10584.370117;10584.370117;2789500
20/12/2000;10580.969727;10580.969727;10318.929688;10318.929688;10318.929688;3115000
21/12/2000;10314.379883;10520.469727;10299.209961;10487.290039;10487.290039;3213000
22/12/2000;10495.259766;10640.870117;10475.349609;10635.559570;10635.559570;2308800
26/12/2000;10638.209961;10701.160156;10597.639648;10692.440430;10692.440430;1539600
27/12/2000;10690.099609;10828.940430;10645.040039;10803.160156;10803.160156;1904000
28/12/2000;10795.200195;10901.370117;10774.719727;10868.759766;10868.759766;1886000
29/12/2000;10868.759766;10917.679688;10758.320313;10787.990234;10787.990234;2108000
02/01/2001;10790.919922;10797.019531;10585.360352;10646.150391;10646.150391;2533000
03/01/2001;10637.419922;11019.049805;10581.089844;10945.750000;10945.750000;4207200
04/01/2001;10944.940430;11028.000000;10888.419922;10912.410156;10912.410156;3828000
05/01/2001;10912.809570;10919.419922;10627.750000;10662.009766;10662.009766;2726500
08/01/2001;10658.730469;10700.849609;10516.019531;10621.349609;10621.349609;2257800
09/01/2001;10625.209961;10680.719727;10531.070313;10572.549805;10572.549805;2541600
10/01/2001;10568.480469;10611.589844;10472.509766;10604.269531;10604.269531;2637000
11/01/2001;10600.200195;10638.019531;10552.620117;10609.549805;10609.549805;2797200
12/01/2001;10608.740234;10623.889648;10468.040039;10525.379883;10525.379883;2470200
16/01/2001;10525.780273;10664.049805;10486.639648;10652.660156;10652.660156;2333300
17/01/2001;10660.950195;10705.929688;10545.299805;10584.339844;10584.339844;3048000
18/01/2001;10584.570313;10737.240234;10567.469727;10678.280273;10678.280273;3073200
19/01/2001;10686.000000;10717.719727;10564.009766;10587.589844;10587.589844;3631000
22/01/2001;10581.900391;10634.360352;10509.919922;10578.240234;10578.240234;2338500
23/01/2001;10575.799805;10679.089844;10553.839844;10649.809570;10649.809570;2699700
24/01/2001;10651.849609;10680.309570;10619.719727;10646.969727;10646.969727;2831900
25/01/2001;10664.530273;10778.719727;10633.440430;10729.519531;10729.519531;2491200
26/01/2001;10727.080078;10742.940430;10625.009766;10659.980469;10659.980469;2329900
29/01/2001;10657.129883;10725.139648;10612.530273;10702.190430;10702.190430;2249800
30/01/2001;10702.190430;10900.769531;10682.959961;10881.200195;10881.200195;2429000
31/01/2001;10882.250000;10957.500000;10832.580078;10887.360352;10887.360352;2805600
01/02/2001;10884.820313;10983.799805;10864.169922;10983.629883;10983.629883;2216800
02/02/2001;10982.709961;11022.780273;10848.580078;10864.099609;10864.099609;2069400
05/02/2001;10860.440430;10977.660156;10851.429688;10965.849609;10965.849609;1898500
06/02/2001;10965.030273;11035.139648;10932.179688;10957.419922;10957.419922;1995100
07/02/2001;10948.950195;11004.040039;10911.259766;10946.719727;10946.719727;2363500
08/02/2001;10940.620117;10965.200195;10871.500000;10880.549805;10880.549805;2083000
09/02/2001;10878.509766;10889.219727;10754.959961;10781.450195;10781.450195;2076000
12/02/2001;10779.419922;10953.629883;10771.650391;10946.769531;10946.769531;1760900
13/02/2001;10950.179688;11012.900391;10894.339844;10903.320313;10903.320313;1982700
14/02/2001;10899.419922;10917.910156;10780.410156;10795.410156;10795.410156;1893000
15/02/2001;10800.650391;10922.580078;10800.650391;10891.019531;10891.019531;2196700
16/02/2001;10884.110352;10884.110352;10722.150391;10799.820313;10799.820313;2023900
20/02/2001;10800.230469;10903.169922;10727.530273;10730.879883;10730.879883;2128200
21/02/2001;10721.290039;10746.209961;10520.269531;10526.580078;10526.580078;2196300
22/02/2001;10527.799805;10566.190430;10372.429688;10526.809570;10526.809570;2785200
23/02/2001;10529.250000;10529.250000;10294.009766;10441.900391;10441.900391;2618400
26/02/2001;10447.589844;10642.530273;10421.910156;10642.530273;10642.530273;2432700
27/02/2001;10638.440430;10698.429688;10560.120117;10636.879883;10636.879883;2394000
28/02/2001;10639.320313;10684.769531;10423.500000;10495.280273;10495.280273;2533900
01/03/2001;10493.250000;10493.250000;10302.889648;10450.139648;10450.139648;2590300
02/03/2001;10438.040039;10579.269531;10302.059570;10466.309570;10466.309570;2551200
05/03/2001;10468.929688;10571.620117;10468.530273;10562.299805;10562.299805;1717800
06/03/2001;10570.169922;10690.929688;10570.169922;10591.219727;10591.219727;2186900
07/03/2001;10591.860352;10731.480469;10591.860352;10729.599609;10729.599609;2384900
08/03/2001;10727.160156;10859.500000;10711.299805;10858.250000;10858.250000;2161300
09/03/2001;10850.110352;10850.110352;10579.269531;10644.620117;10644.620117;2800600
12/03/2001;10638.519531;10638.629883;10166.620117;10208.250000;10208.250000;2932300
13/03/2001;10206.889648;10293.080078;10108.089844;10290.799805;10290.799805;2812800
14/03/2001;10279.419922;10279.419922;9895.570313;9973.459961;9973.459961;3076300
15/03/2001;9982.919922;10097.730469;9980.849609;10031.280273;10031.280273;2337200
16/03/2001;10023.549805;10049.719727;9814.349609;9823.410156;9823.410156;3650200
19/03/2001;9820.049805;9992.660156;9794.070313;9959.110352;9959.110352;2395200
20/03/2001;9961.139648;10019.940430;9718.160156;9720.759766;9720.759766;2680700
21/03/2001;9717.459961;9719.440430;9461.540039;9487.000000;9487.000000;3129600
22/03/2001;9490.660156;9497.780273;9106.540039;9389.480469;9389.480469;4168200
23/03/2001;9395.580078;9529.400391;9338.150391;9504.780273;9504.780273;3776400
26/03/2001;9509.250000;9724.870117;9509.250000;9687.530273;9687.530273;2560800
27/03/2001;9687.929688;9960.879883;9649.809570;9947.540039;9947.540039;3250200
28/03/2001;9941.200195;9941.200195;9695.809570;9785.349609;9785.349609;2711300
29/03/2001;9784.940430;9882.799805;9687.610352;9799.059570;9799.059570;2500500
30/03/2001;9799.469727;9908.139648;9760.639648;9878.780273;9878.780273;2490000
02/04/2001;9877.160156;9992.530273;9705.070313;9777.929688;9777.929688;2372100
03/04/2001;9774.780273;9774.780273;9428.070313;9485.709961;9485.709961;2732900
04/04/2001;9480.950195;9625.900391;9375.719727;9515.419922;9515.419922;3016000
05/04/2001;9527.209961;9929.790039;9527.209961;9918.049805;9918.049805;2817100
06/04/2001;9913.940430;9913.940430;9698.070313;9791.089844;9791.089844;2700000
09/04/2001;9793.580078;9935.589844;9775.790039;9845.150391;9845.150391;2085300
10/04/2001;9850.349609;10155.240234;9849.500000;10102.740234;10102.740234;2828300
11/04/2001;10109.049805;10173.790039;9951.919922;10013.469727;10013.469727;2992800
12/04/2001;10013.080078;10127.459961;9934.349609;10126.940430;10126.940430;2155100
16/04/2001;10118.160156;10184.650391;10046.519531;10158.559570;10158.559570;1957900
17/04/2001;10151.730469;10219.400391;10075.540039;10216.730469;10216.730469;2347100
18/04/2001;10226.879883;10687.139648;10226.879883;10615.830078;10615.830078;4618000
19/04/2001;10616.089844;10694.240234;10562.150391;10693.709961;10693.709961;3326100
20/04/2001;10690.330078;10706.469727;10517.070313;10579.849609;10579.849609;3243600
23/04/2001;10571.000000;10571.000000;10483.230469;10532.230469;10532.230469;2294000
24/04/2001;10529.750000;10636.910156;10448.030273;10454.339844;10454.339844;2242200
25/04/2001;10453.429688;10639.190430;10444.059570;10625.200195;10625.200195;2002100
26/04/2001;10633.009766;10766.980469;10623.709961;10692.349609;10692.349609;2386300
27/04/2001;10694.950195;10810.049805;10694.950195;10810.049805;10810.049805;2229900
30/04/2001;10814.410156;10906.410156;10712.190430;10734.969727;10734.969727;2064200
01/05/2001;10734.049805;10904.200195;10731.450195;10898.339844;10898.339844;2037700
02/05/2001;10902.769531;10939.200195;10802.559570;10876.679688;10876.679688;2282900
03/05/2001;10872.320313;10872.320313;10723.570313;10796.650391;10796.650391;1976100
04/05/2001;10793.200195;10958.139648;10673.219727;10951.240234;10951.240234;2140100
07/05/2001;10952.349609;10995.280273;10893.589844;10935.169922;10935.169922;1907100
08/05/2001;10936.660156;10946.809570;10819.809570;10883.509766;10883.509766;1922900
09/05/2001;10875.959961;10914.009766;10800.940430;10866.980469;10866.980469;2127200
10/05/2001;10868.870117;10979.089844;10868.799805;10910.440430;10910.440430;1899700
11/05/2001;10908.299805;10920.139648;10774.129883;10821.309570;10821.309570;1747200
14/05/2001;10819.549805;10878.759766;10800.129883;10877.330078;10877.330078;1512300
15/05/2001;10877.459961;10922.169922;10816.169922;10872.969727;10872.969727;2020500
16/05/2001;10864.740234;11231.150391;10814.309570;11215.919922;11215.919922;2238500
17/05/2001;11218.650391;11328.610352;11181.910156;11248.580078;11248.580078;2830800
18/05/2001;11245.780273;11303.759766;11193.599609;11301.740234;11301.740234;2143700
21/05/2001;11299.139648;11345.719727;11232.839844;11337.919922;11337.919922;2276300
22/05/2001;11339.799805;11350.049805;11239.599609;11257.240234;11257.240234;2219700
23/05/2001;11257.759766;11262.250000;11101.209961;11105.509766;11105.509766;2241300
24/05/2001;11107.070313;11173.370117;11044.969727;11122.419922;11122.419922;2011700
25/05/2001;11122.030273;11123.990234;10993.790039;11005.370117;11005.370117;1462100
29/05/2001;11004.660156;11066.009766;10970.429688;11039.139648;11039.139648;2145400
30/05/2001;11032.959961;11042.129883;10864.830078;10872.639648;10872.639648;2131200
31/05/2001;10873.230469;10978.959961;10865.940430;10911.940430;10911.940430;1906600
01/06/2001;10913.570313;11021.570313;10835.490234;10990.410156;10990.410156;1962600
04/06/2001;10991.769531;11071.669922;10938.879883;11061.519531;11061.519531;1509600
05/06/2001;11061.389648;11196.530273;11043.440430;11175.839844;11175.839844;2117300
06/06/2001;11177.730469;11179.679688;11059.639648;11070.240234;11070.240234;2325800
07/06/2001;11069.580078;11100.040039;11008.950195;11090.740234;11090.740234;2314600
08/06/2001;11095.620117;11096.459961;10938.080078;10977.000000;10977.000000;1760200
11/06/2001;10974.790039;10975.440430;10871.339844;10922.089844;10922.089844;1627500
12/06/2001;10914.669922;10982.139648;10788.580078;10948.379883;10948.379883;2344200
13/06/2001;10942.000000;11004.330078;10866.519531;10871.620117;10871.620117;1958100
14/06/2001;10868.269531;10868.480469;10659.469727;10690.129883;10690.129883;3096400
15/06/2001;10680.809570;10716.299805;10566.549805;10623.639648;10623.639648;3793000
18/06/2001;10622.500000;10709.049805;10614.719727;10645.379883;10645.379883;1962300
19/06/2001;10654.299805;10740.790039;10563.660156;10596.669922;10596.669922;2402500
20/06/2001;10593.790039;10702.070313;10563.860352;10647.330078;10647.330078;2441400
21/06/2001;10646.389648;10759.639648;10597.139648;10715.429688;10715.429688;2665900
22/06/2001;10716.500000;10724.690430;10573.990234;10604.589844;10604.589844;2103600
25/06/2001;10607.879883;10644.240234;10468.120117;10504.219727;10504.219727;2281900
26/06/2001;10497.299805;10534.209961;10394.719727;10472.480469;10472.480469;2359500
27/06/2001;10470.349609;10531.190430;10408.000000;10434.839844;10434.839844;2105600
28/06/2001;10438.730469;10646.450195;10438.660156;10566.209961;10566.209961;2728200
29/06/2001;10565.269531;10605.589844;10491.599609;10502.400391;10502.400391;3284800
02/07/2001;10504.950195;10638.870117;10467.379883;10593.719727;10593.719727;2158300
03/07/2001;10588.889648;10595.129883;10531.519531;10571.110352;10571.110352;1285000
05/07/2001;10566.230469;10567.639648;10461.139648;10479.860352;10479.860352;1791900
06/07/2001;10476.730469;10476.730469;10220.139648;10252.679688;10252.679688;2075400
09/07/2001;10253.620117;10323.110352;10222.240234;10299.400391;10299.400391;2162900
10/07/2001;10300.820313;10335.629883;10162.709961;10175.639648;10175.639648;2649700
11/07/2001;10174.700195;10274.019531;10120.889648;10241.019531;10241.019531;2673700
12/07/2001;10269.309570;10496.639648;10269.309570;10478.990234;10478.990234;2781900
13/07/2001;10478.389648;10549.759766;10432.599609;10539.059570;10539.059570;2003900
16/07/2001;10537.980469;10568.690430;10446.599609;10472.120117;10472.120117;2201700
17/07/2001;10468.620117;10628.480469;10438.660156;10606.389648;10606.389648;2836400
18/07/2001;10594.540039;10594.540039;10480.879883;10569.830078;10569.830078;2611700
19/07/2001;10574.330078;10679.120117;10523.919922;10610.000000;10610.000000;2358700
20/07/2001;10606.190430;10606.190430;10529.250000;10576.650391;10576.650391;2318500
23/07/2001;10576.919922;10595.400391;10419.709961;10424.419922;10424.419922;1855000
24/07/2001;10423.799805;10423.799805;10203.690430;10241.120117;10241.120117;2141800
25/07/2001;10241.750000;10405.669922;10241.190430;10405.669922;10405.669922;2281800
26/07/2001;10403.459961;10459.019531;10284.089844;10455.629883;10455.629883;2338600
27/07/2001;10451.889648;10460.120117;10375.290039;10416.669922;10416.669922;1728700
30/07/2001;10418.679688;10440.480469;10361.450195;10401.719727;10401.719727;1558700
31/07/2001;10403.179688;10595.049805;10402.969727;10522.809570;10522.809570;2244500
01/08/2001;10527.379883;10599.959961;10484.200195;10510.009766;10510.009766;2012900
02/08/2001;10513.469727;10609.650391;10513.469727;10551.179688;10551.179688;2194000
03/08/2001;10550.009766;10550.559570;10433.070313;10512.780273;10512.780273;1512700
06/08/2001;10504.129883;10504.129883;10374.950195;10401.309570;10401.309570;1631600
07/08/2001;10399.030273;10472.719727;10376.049805;10458.740234;10458.740234;1614800
08/08/2001;10456.179688;10479.639648;10267.969727;10293.500000;10293.500000;1851300
09/08/2001;10291.150391;10312.190430;10205.559570;10298.559570;10298.559570;1700200
10/08/2001;10296.889648;10433.459961;10197.320313;10416.250000;10416.250000;1619300
13/08/2001;10411.900391;10445.799805;10367.059570;10415.910156;10415.910156;1413800
14/08/2001;10416.950195;10478.809570;10386.919922;10412.169922;10412.169922;1457800
15/08/2001;10407.049805;10469.740234;10340.759766;10345.950195;10345.950195;1720000
16/08/2001;10342.099609;10395.209961;10271.570313;10392.519531;10392.519531;1965200
17/08/2001;10385.459961;10385.459961;10180.929688;10240.780273;10240.780273;2175500
20/08/2001;10239.330078;10320.070313;10210.480469;10320.070313;10320.070313;1805100
21/08/2001;10320.070313;10378.750000;10156.019531;10174.139648;10174.139648;1828400
22/08/2001;10170.299805;10305.129883;10134.500000;10276.900391;10276.900391;2045000
23/08/2001;10276.410156;10286.790039;10213.519531;10229.150391;10229.150391;1532800
24/08/2001;10232.480469;10440.679688;10223.759766;10423.169922;10423.169922;1878600
27/08/2001;10422.759766;10441.370117;10382.349609;10382.349609;10382.349609;1368000
28/08/2001;10382.559570;10382.830078;10214.339844;10222.030273;10222.030273;1728200
29/08/2001;10224.450195;10267.700195;10075.610352;10090.900391;10090.900391;1609800
30/08/2001;10077.070313;10117.540039;9869.139648;9919.580078;9919.580078;2406300
31/08/2001;9918.959961;10036.940430;9887.200195;9949.750000;9949.750000;1762700
04/09/2001;9946.980469;10182.379883;9894.879883;9997.490234;9997.490234;2620200
05/09/2001;9998.120117;10066.690430;9885.879883;10033.269531;10033.269531;2980800
06/09/2001;10028.349609;10028.349609;9826.089844;9840.839844;9840.839844;3030900
07/09/2001;9841.250000;9842.080078;9558.389648;9605.849609;9605.849609;3049800
10/09/2001;9603.360352;9671.799805;9493.549805;9605.509766;9605.509766;2800400
17/09/2001;9580.320313;9580.320313;8883.400391;8920.700195;8920.700195;5656000
18/09/2001;8922.700195;9022.059570;8861.049805;8903.400391;8903.400391;3722300
19/09/2001;8903.540039;8945.469727;8480.209961;8759.129883;8759.129883;4579900
20/09/2001;8748.610352;8748.820313;8375.719727;8376.209961;8376.209961;4399900
21/09/2001;8356.559570;8438.410156;8062.339844;8235.809570;8235.809570;6234800
24/09/2001;8242.320313;8649.389648;8242.320313;8603.860352;8603.860352;4035300
25/09/2001;8605.589844;8695.540039;8506.360352;8659.969727;8659.969727;3494700
26/09/2001;8660.059570;8718.160156;8527.049805;8567.389648;8567.389648;2716900
27/09/2001;8567.459961;8681.419922;8471.969727;8681.419922;8681.419922;2820400
28/09/2001;8679.070313;8856.549805;8679.000000;8847.559570;8847.559570;3407900
01/10/2001;8845.969727;8850.669922;8732.139648;8836.830078;8836.830078;2474300
02/10/2001;8836.690430;8950.589844;8798.429688;8950.589844;8950.589844;2598100
03/10/2001;8946.019531;9148.349609;8860.839844;9123.780273;9123.780273;3275300
04/10/2001;9127.240234;9187.370117;9045.379883;9060.879883;9060.879883;3076600
05/10/2001;9058.830078;9131.740234;8951.070313;9119.769531;9119.769531;2566400
08/10/2001;9115.750000;9144.809570;9012.299805;9067.940430;9067.940430;1933300
09/10/2001;9066.559570;9086.969727;9004.139648;9052.440430;9052.440430;2127000
10/10/2001;9052.299805;9252.900391;9000.139648;9240.860352;9240.860352;2537200
11/10/2001;9242.629883;9432.040039;9242.629883;9410.450195;9410.450195;3122400
12/10/2001;9409.070313;9409.070313;9193.730469;9344.160156;9344.160156;2756300
15/10/2001;9340.839844;9352.049805;9238.780273;9347.620117;9347.620117;1999600
16/10/2001;9346.309570;9411.139648;9298.700195;9384.230469;9384.230469;2278500
17/10/2001;9389.759766;9489.330078;9226.950195;9232.969727;9232.969727;3036400
18/10/2001;9230.750000;9233.940430;9134.299805;9163.219727;9163.219727;2386600
19/10/2001;9162.809570;9218.019531;9080.809570;9204.110352;9204.110352;2439500
22/10/2001;9203.910156;9392.809570;9167.450195;9377.030273;9377.030273;2222100
23/10/2001;9379.169922;9439.209961;9300.370117;9340.080078;9340.080078;2331200
24/10/2001;9341.400391;9388.860352;9278.700195;9345.620117;9345.620117;2456400
25/10/2001;9342.290039;9462.900391;9177.889648;9462.900391;9462.900391;2529300
26/10/2001;9462.280273;9598.169922;9423.320313;9545.169922;9545.169922;2128400
29/10/2001;9543.370117;9543.370117;9269.500000;9269.500000;9269.500000;2039900
30/10/2001;9264.519531;9264.519531;9065.589844;9121.980469;9121.980469;2453500
31/10/2001;9123.639648;9223.070313;9064.410156;9075.139648;9075.139648;2452000
01/11/2001;9087.450195;9284.450195;9014.459961;9263.900391;9263.900391;2564800
02/11/2001;9264.519531;9343.820313;9209.650391;9323.540039;9323.540039;2229800
05/11/2001;9326.589844;9476.450195;9326.169922;9441.030273;9441.030273;2107000
06/11/2001;9437.089844;9600.599609;9386.509766;9591.120117;9591.120117;2603400
07/11/2001;9584.679688;9644.120117;9522.410156;9554.370117;9554.370117;2334000
08/11/2001;9558.389648;9721.750000;9558.389648;9587.519531;9587.519531;2560000
09/11/2001;9586.959961;9630.410156;9519.769531;9608.000000;9608.000000;1746700
12/11/2001;9606.129883;9606.129883;9408.580078;9554.370117;9554.370117;1961400
13/11/2001;9551.429688;9755.780273;9551.429688;9750.950195;9750.950195;2442300
14/11/2001;9751.129883;9859.379883;9741.410156;9823.610352;9823.610352;2976900
15/11/2001;9824.650391;9903.040039;9808.250000;9872.389648;9872.389648;3173400
16/11/2001;9871.509766;9908.790039;9792.469727;9866.990234;9866.990234;2446000
19/11/2001;9870.450195;9976.459961;9870.450195;9976.459961;9976.459961;2101000
20/11/2001;9968.639648;9976.730469;9893.490234;9901.379883;9901.379883;2056900
21/11/2001;9894.190430;9894.190430;9796.410156;9834.679688;9834.679688;1730200
23/11/2001;9833.089844;9961.580078;9833.019531;9959.709961;9959.709961;705200
26/11/2001;9961.580078;9992.790039;9903.809570;9982.750000;9982.750000;1918700
27/11/2001;9980.330078;9992.719727;9831.150391;9872.599609;9872.599609;2716100
28/11/2001;9867.059570;9867.200195;9706.610352;9711.860352;9711.860352;2522000
29/11/2001;9710.339844;9829.419922;9691.389648;9829.419922;9829.419922;2124600
30/11/2001;9828.799805;9891.580078;9802.910156;9851.559570;9851.559570;2205200
03/12/2001;9848.929688;9848.929688;9703.900391;9763.959961;9763.959961;2236600
04/12/2001;9765.549805;9893.839844;9743.049805;9893.839844;9893.839844;2136500
05/12/2001;9891.349609;10142.320313;9891.349609;10114.290039;10114.290039;3040700
06/12/2001;10113.530273;10169.440430;10079.769531;10099.139648;10099.139648;2383400
07/12/2001;10099.139648;10099.209961;10002.410156;10049.459961;10049.459961;2040200
10/12/2001;10047.040039;10075.610352;9921.450195;9921.450195;9921.450195;1931000
11/12/2001;9925.599609;10015.900391;9866.849609;9888.370117;9888.370117;2345100
12/12/2001;9887.269531;9919.719727;9806.099609;9894.809570;9894.809570;2539900
13/12/2001;9889.129883;9889.200195;9745.070313;9766.450195;9766.450195;2875300
14/12/2001;9764.719727;9848.450195;9736.419922;9811.150391;9811.150391;2258200
17/12/2001;9809.419922;9930.929688;9798.839844;9891.969727;9891.969727;2207800
18/12/2001;9893.219727;10015.339844;9892.589844;9998.389648;9998.389648;2171000
19/12/2001;9994.589844;10088.339844;9919.790039;10070.490234;10070.490234;2475000
20/12/2001;10064.129883;10076.030273;9985.179688;9985.179688;9985.179688;2735600
21/12/2001;9986.839844;10069.500000;9986.839844;10035.339844;10035.339844;3593800
24/12/2001;10036.589844;10072.910156;10034.440430;10035.339844;10035.339844;630100
